country,dealer,website,listings_url,classe,found,valid
IT,Gruppo Promotor S.r.l.,http://www.gruppopromotor.com,https://www.gruppopromotor.com/in-vendita/,READY,59,2
IT,G&T Auto Srl,https://www.getauto.it,https://www.getauto.it,NEEDS_CSS,6,0
IT,Gulfblue.it,https://www.gulfblue.it,https://www.gulfblue.it/private-collection,READY,220,3
IT,Luzzago 1975 Srl,http://www.luzzago.com,http://www.luzzago.com,READY,76,2
IT,Nuova City Motors S.r.l.,http://www.citymotors.comm.it,http://www.citymotors.comm.it,WATCH_JS,0,0
IT,Old Factory Garage,https://oldfactorygarage.com,https://oldfactorygarage.com,WATCH_JS,0,0
IT,Passione Classica Sas di Vigolo Matteo Mario & C.,http://www.passioneclassica.com,https://www.passioneclassica.com/storie-di-automobili-epoca-vendita/,READY,41,3
IT,Roberto Menegatto,http://www.menegattocarservice.com,http://www.menegattocarservice.com,WATCH_JS,0,0
IT,Ruote da Sogno SRL,https://www.ruotedasogno.com,https://www.ruotedasogno.com/showroom/firenze/,NEEDS_CSS,20,0
IT,Top Marques Deluxe Car,https://www.topmarques.it,https://www.topmarques.it,NEEDS_CSS,6,0
IT,Tramonti Diffusion Cars srl,http://www.tramontidiffusion.it,http://www.tramontidiffusion.it,READY,27,2
CH,Andreas Wüest AG,https://andreaswuest.com,https://andreaswuest.com,NEEDS_CSS,13,0
CH,cartech.ch autotechnik ag,https://www.cartech.ch,https://www.cartech.ch,NEEDS_CSS,6,0
CH,Classic Automobile Vogel,https://automobilevogel.ch,https://automobilevogel.ch,WATCH_JS,0,0
CH,classic-autos.ch,https://www.classic-autos.ch,https://www.classic-autos.ch,READY,43,3
CH,Elite Garage AG Zuzwil,https://www.elite-zuzwil.ch,https://www.elite-zuzwil.ch,WATCH_JS,0,0
CH,Fine Cars,https://finecars.ch,https://finecars.ch,NEEDS_CSS,26,0
CH,Galantica Collection,http://www.galantica-collection.ch,https://www.galantica-collection.ch/fr/tableaux/peintres-suisses/,NEEDS_CSS,275,0
CH,Galvatrading Oldtimer & Classic Car,https://www.galvatrading.com,https://www.galvatrading.com,READY,11,1
CH,Goldtimer AG,https://www.goldtimerag.ch,https://www.goldtimerag.ch,NEEDS_CSS,4,0
CH,Lukas Hüni AG,https://lukashuniag.ch,https://lukashuniag.ch,WATCH_JS,0,0
CH,Oldierama AG,https://www.oldierama.ch,https://www.oldierama.ch/car_category/fahrzeuge-im-angebot/,NEEDS_CSS,9,0
CH,Phakos Motors AG,https://phakosmotors.ch,https://phakosmotors.ch,WATCH_JS,0,0
CH,Promocar automobili,https://promocar.swiss,https://promocar.swiss/auto-depoca/,READY,19,3
CH,Touring Garage AG,https://www.oldtimers.ch,https://www.oldtimers.ch/cars,NEEDS_CSS,49,0
CH,Via Thema,http://www.viathema.com,http://www.viathema.com,WATCH_JS,0,0
CH,Wres AG,http://wresclassics.ch,http://wresclassics.ch/de/cars.html,READY,14,3
AT,Auto Reiter GmbH,http://www.auto-reiter.at,http://www.auto-reiter.at,NEEDS_CSS,4,0
AT,Car Loft Fahrzeughandel GmbH,http://www.carloft.at,https://www.carloft.at/fahrzeugangebot/,READY,37,3
AT,Carinti Classic Cars,http://www.cc-cars.at,http://www.cc-cars.at,WATCH_JS,0,0
AT,EBBC Oldtimer GmbH,https://www.ebbc-oldtimer.at,https://www.ebbc-oldtimer.at/fahrzeuge/,READY,6,2
AT,Excellentclassics GmbH,https://excellentclassics.at,https://excellentclassics.at,NEEDS_CSS,3,0
AT,Jochen 70,http://www.jochen70.com,http://www.jochen70.com,WATCH_JS,0,0
AT,OK-Classic GmbH,https://ok-classic.at,https://ok-classic.at,NEEDS_CSS,21,0
AT,Oldie Point GmbH,https://www.oldie-point.at,https://www.oldie-point.at/unser-angebot/detailansicht/vehicle/bmw-z1-aus-erstbesitz/,NEEDS_CSS,16,0
AT,Sportwagenhaus,https://www.sportwagenhaus.at,https://www.sportwagenhaus.at/fahrzeuge-suchen/,READY,18,3
AT,Steiner & Partner Classic Cars GmbH,https://www.steiner-classic-cars.com,https://www.steiner-classic-cars.com,NEEDS_CSS,13,0
BE,AD Sportscars,https://adsportscars.com,https://adsportscars.com/cars/,READY,31,3
BE,Albert Michel,http://www.albertmichel.be,https://www.albertmichel.be/occasions.html,READY,20,3
BE,Beau-Car,https://www.beau-car.com,https://www.beau-car.com,WATCH_JS,0,0
BE,Belrose Classics,https://belroseclassics.com,https://www.belroseclassics.com/our-collection/,READY,8,1
BE,Car Cave,https://www.carcave.be,https://www.carcave.be,WATCH_JS,0,0
BE,Classic 42,https://classic42.be,https://classic42.be,READY,79,2
BE,Classic Legends Circle,https://www.classiclegends.be,https://www.classiclegends.be,NEEDS_CSS,6,0
BE,Classiccarhouse,http://www.classiccarhouse.com,http://www.classiccarhouse.com/klassieke-wagens/,READY,18,3
BE,Classics2drive BVBA,http://classics2drive.com,http://classics2drive.com,WATCH_JS,0,0
BE,Collection by Vermant,https://www.collectionbyvermant.be,https://www.collectionbyvermant.be/nl/collectie,READY,20,2
BE,Deman Brussels,https://www.demanbrussels.be,https://www.demanbrussels.be/fr/vehicles/,READY,68,3
